step,sec,dump
1763,1.045,Nsync-grv=     51760 Nsync-hyd=      6948  :::::rD**********************************************tttttttttttttxxxxxxXXXXXXXXXXXX99+++++++++++++++++++++""""oo??AK7--
1764,8.971,Nsync-grv=   1016221 Nsync-hyd=    444185  :*************************************************ttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXdeeEcJ9999999HH[yy++"?A)00111TF
1765,1.206,Nsync-grv=     51802 Nsync-hyd=      6951  :::::rd*******************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXJHy++++++++++++++l"""o??A0T--
1766,7.262,Nsync-grv=    666950 Nsync-hyd=    258073  :*****************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXeeEC99999HH[[yy+++?A0011TF
1767,1.158,Nsync-grv=     51817 Nsync-hyd=      6984  :::::rE**********************************************tttttttttttttttxxxxxXXXXXXXXXXXXXX9H++++++++++++++++++++""""o?A01--
1768,9.413,Nsync-grv=   1128808 Nsync-hyd=    444027  :***********************************************ttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXeeEC9999999HH[[yy++?A00011T7
1769,1.255,Nsync-grv=     51981 Nsync-hyd=      7006  ::::rd************************************ttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXX9H++++++++++++++"""o?AAK7--
1770,6.586,Nsync-grv=    666662 Nsync-hyd=    257685  :******************************************tttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEC99999HHH[yyy++"??A0011T7
1771,1.057,Nsync-grv=     51941 Nsync-hyd=      7034  ::::rrE******************************************tttttttttttttttxxxxxxxXXXXXXXXXXXXXXJHy+++++++++++++++++l""""o???AKT---
1772,8.545,Nsync-grv=   1016227 Nsync-hyd=    443628  :*********************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXeeEEcC9999999HH[[yyy++o?A000011T7
1773,1.139,Nsync-grv=     51958 Nsync-hyd=      7047  ::::rDe***************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXe9[+++++++++++++++l"""o??A0T--
1774,6.729,Nsync-grv=    666483 Nsync-hyd=    257436  :****************************************ttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeecC99999HH[[yy+++??A0011TF
1775,1.044,Nsync-grv=     51966 Nsync-hyd=      7051  :::::rrE******************************************************ttttttttttxxxXXXXXXXXE9[+++++++++++++++++++++""""o??AKT---
1776,9.665,Nsync-grv=   1343352 Nsync-hyd=    443450  :*****************************************************ttttttttttttttttxxxxxxXXXXXXXXXXXXXXXheeEC9999999HH[yy++o?A00011TT
1777,1.215,Nsync-grv=     51995 Nsync-hyd=      7054  ::::rDE***************************************ttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXc9[++++++++++++++++"""o??A01F--
1778,7.125,Nsync-grv=    666508 Nsync-hyd=    257195  :********************************************ttttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXXdeEcC99999HH[[yyy++"?A0011T7
1779,1.203,Nsync-grv=     51932 Nsync-hyd=      7052  ::::rDE*************************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXX9Hy++++++++++++++++"""o???A01F--
1780,8.795,Nsync-grv=   1016147 Nsync-hyd=    443071  :*************************************************tttttttttttttttttxxxxxxXXXXXXXXXXXXXXXXeeEEC99999999HH[yyy++?A)00011T7
1781,1.386,Nsync-grv=     51796 Nsync-hyd=      7044  :::rDe**************************tttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXX9H++++++++++++++"""o?AAKF--
1782,7.257,Nsync-grv=    666477 Nsync-hyd=    256956  :*****************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeEcC99999HH[[yy++"?A0011TF
1783,1.140,Nsync-grv=     51854 Nsync-hyd=      7026  ::::rrE*****************************************tttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXX9H+++++++++++++++++""""??AKF---
1784,9.178,Nsync-grv=   1129191 Nsync-hyd=    442921  r****************************************************ttttttttttttttttxxxxxxXXXXXXXXXXXXXXXeeeEC999999HHH[[yy++"?A00011TF
1785,1.256,Nsync-grv=     51846 Nsync-hyd=      7024  ::::rD********************************tttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXe9y+++++++++++++"""o?A)kF--
1786,6.754,Nsync-grv=    666213 Nsync-hyd=    256679  :**************************************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXeeEcC99999HH[[yy+++???A0011TF
1787,1.364,Nsync-grv=     51938 Nsync-hyd=      7023  :::rrd****************************tttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXe9y+++++++++++++l""o??A0T---
1788,9.053,Nsync-grv=   1016087 Nsync-hyd=    442562  r*********************************************ttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXeeeEC9999999HH[[yy++"?A00W11T7
1789,1.333,Nsync-grv=     51893 Nsync-hyd=      7017  ::::rD************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXX9H+++++++++++++++++"""oo?AAK7--
1790,7.057,Nsync-grv=    666196 Nsync-hyd=    256460  :*********************************************tttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXXeeEcC99999HH[[yyy++"?A0011TF
1791,1.325,Nsync-grv=     51882 Nsync-hyd=      7010  :::rrE*******************************tttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXX#9[++++++++++++++"""o??AKF--
1792,10.135,Nsync-grv=   1600000 Nsync-hyd=    442339  r*********************************************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXeeEc9999999HH[yy+++?A001117
1793,1.397,Nsync-grv=     52025 Nsync-hyd=      7018  ::::rE********************************tttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXX9H++++++++++++++"""o???)kF-
1794,6.606,Nsync-grv=    666118 Nsync-hyd=    256132  :***************************************************tttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXdeEcC99999HHH[[yy+++"?A0011T7
1795,1.073,Nsync-grv=     52003 Nsync-hyd=      7020  :::::rDE***********************************************ttttttttttttttxxxxxxXXXXXXXXXXXXc9[+++++++++++++++++""""o??A)KF--
1796,9.180,Nsync-grv=   1016104 Nsync-hyd=    441969  r**********************************************ttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXdeeEC9999999HHH[yyy++??A00011T7
1797,1.255,Nsync-grv=     51956 Nsync-hyd=      7025  ::::rD****************************************ttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXX#9[+++++++++++++++"""o??AAKF--
1798,6.764,Nsync-grv=    666011 Nsync-hyd=    255836  :*************************************************tttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXeEcC99999HHH[[yy+++o?A0011TF
1799,1.216,Nsync-grv=     51992 Nsync-hyd=      7028  ::::rDe****************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXc9y+++++++++++++++""""??AI1F-
1800,9.366,Nsync-grv=   1129503 Nsync-hyd=    441816  r************************************************ttttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXeeEEC999999HHH[[yyy++?A00011T7
1801,1.187,Nsync-grv=     51938 Nsync-hyd=      7022  ::::rDe*************************************tttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXc9y+++++++++++++"""o??A)KF--
1802,6.733,Nsync-grv=    665924 Nsync-hyd=    255582  :************************************************ttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXeeEC999999HH[yy+++o?A0011TF
1803,1.179,Nsync-grv=     51990 Nsync-hyd=      7017  :::::rd***********************************tttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXe9H++++++++++++++++"""o??AI1F-
1804,8.587,Nsync-grv=   1016065 Nsync-hyd=    441414  r**************************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeeEEcC999999HHH[yyy+l?A00011T7
1805,0.999,Nsync-grv=     51982 Nsync-hyd=      7018  ::::rDE**********************************************ttttttttttttttxxxxxxXXXXXXXXXXXXXE9Hy++++++++++++++++l"""o???AK7---
1806,5.643,Nsync-grv=    665724 Nsync-hyd=    255237  :*******************************************************tttttttttttttttxxxxxxXXXXXXXXXXXXXeeEcC99999HHH[[yy++"??A00111TF
1807,0.997,Nsync-grv=     51966 Nsync-hyd=      7013  ::::rrd*****************************************ttttttttttttttttxxxxxxXXXXXXXXXXXXXXXXe9H++++++++++++++++++""""o??A01F--
1808,8.975,Nsync-grv=   1344155 Nsync-hyd=    441229  r*************************************************tttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXeeEcC999999HH[[[yy++"?A00011TT
1809,1.078,Nsync-grv=     51957 Nsync-hyd=      6997  ::::rDE*****************************************tttttttttttttttttxxxxxxXXXXXXXXXXXXXXXXXC9y++++++++++++++++"""oo?AA01F--
1810,6.136,Nsync-grv=    665228 Nsync-hyd=    254746  :********************************************ttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXeeEC99999HH[[y+++l?A0011TF
1811,1.065,Nsync-grv=     51917 Nsync-hyd=      6977  :::rrDE****************************************tttttttttttttttxxxxxxXXXXXXXXXXXXXXXc9y++++++++++++++++++++""""o???A01F--
1812,8.736,Nsync-grv=   1016073 Nsync-hyd=    440868  r**************************************tttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeeEcC999999HH[yy++"?A00111T
1813,1.082,Nsync-grv=     51819 Nsync-hyd=      6966  ::::rrE**************************************ttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXd9Hy++++++++++++++++++"""oo??AA0kF---
1814,5.622,Nsync-grv=    664444 Nsync-hyd=    254140  :*****************************************************ttttttttttttttttxxxxxxxxxXXXXXXXXXXXBeEcC99999HHH[[yy+++"??A0011TF
1815,1.077,Nsync-grv=     51806 Nsync-hyd=      6969  ::::rrd********************************************tttttttttttttttxxxxxxxxXXXXXXXXXXXXXe9H+++++++++++++++++""""o??A0TF--
1816,8.454,Nsync-grv=   1129840 Nsync-hyd=    440668  r*********************************************ttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXeeeEC999999HHH[[yyy++??A00011TT
1817,1.027,Nsync-grv=     51876 Nsync-hyd=      6972  :::rrDE************************************************ttttttttttttttxxxxXXXXXXXXXXXXXD9H+++++++++++++++++"""oo??A)KF---
1818,6.771,Nsync-grv=    663700 Nsync-hyd=    253534  :************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXeEcC99999HH[[[yy+++?A0011TF
1819,1.131,Nsync-grv=     51888 Nsync-hyd=      6977  ::::rDE***********************************tttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXd9H+++++++++++++++""""o?A0T---
1820,8.446,Nsync-grv=   1016019 Nsync-hyd=    440293  r*****************************************tttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXeeeEC999999HHH[[[yy++"?A00011T7
1821,1.075,Nsync-grv=     51775 Nsync-hyd=      6959  ::::rDe*************************************ttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXX9Hy+++++++++++++++++""""o??A01--
1822,6.135,Nsync-grv=    663043 Nsync-hyd=    253001  :*********************************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEC99999HH[yy+++"?A0011TF
1823,1.217,Nsync-grv=     51734 Nsync-hyd=      6948  :::rrd*****************************ttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXE9y+++++++++++++++"""o?AAWF---
1824,8.832,Nsync-grv=   1473412 Nsync-hyd=    440133  r****************************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXeeEcC9999999HH[yy++?A0001117
1825,1.240,Nsync-grv=     51776 Nsync-hyd=      6953  :::rrE***************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXX9H+++++++++++++"""o??0T--
1826,6.062,Nsync-grv=    662649 Nsync-hyd=    252626  :************************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXeeEC999999HH[yy+++o?A0011TF
1827,0.999,Nsync-grv=     51722 Nsync-hyd=      6944  ::::rrD*******************************************ttttttttttttttttxxxxxxxxxxxxXXXXXXXXe9H++++++++++++++++++""""o??A)KF--
1828,8.371,Nsync-grv=   1015983 Nsync-hyd=    439759  :*****************************************tttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeeEc9999999HHH[yyy++?A000111T
1829,1.028,Nsync-grv=     51705 Nsync-hyd=      6936  ::::rrE********************************************tttttttttttttttxxxxxxxxxxXXXXXXXXXXX9Hy++++++++++++++++l"""o??AAK7---
1830,6.042,Nsync-grv=    662359 Nsync-hyd=    252245  :*******************************************tttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXdeEcC99999HHH[[yy+++"?A0011TF
1831,0.969,Nsync-grv=     51636 Nsync-hyd=      6915  :::::rDe*******************************************tttttttttttttttxxxxxXXXXXXXXXXXXXXXC9y+++++++++++++++++""""o??A)KF---
1832,8.723,Nsync-grv=   1130203 Nsync-hyd=    439585  r******************************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXeeEcC999999HHH[[yy++"?A00011T7
1833,0.916,Nsync-grv=     51560 Nsync-hyd=      6907  :::::rDE***************************************************tttttttttttxxxxxxxXXXXXXe9H+++++++++++++++++++"""ooo????AK7--
1834,6.258,Nsync-grv=    662071 Nsync-hyd=    251937  :*****************************************ttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXeeEcC99999HH[[[yy+++o??A0011TF
1835,1.012,Nsync-grv=     51537 Nsync-hyd=      6888  ::::rrd******************************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXXXX9Hy++++++++++++++++l"""o??AAKF---
1836,7.796,Nsync-grv=   1015995 Nsync-hyd=    439241  r***********************************************tttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXeeeEC9999999HHH[[yy++l?A000k11T7
1837,1.000,Nsync-grv=     51446 Nsync-hyd=      6868  ::::rrd*******************************************ttttttttttttttttxxxxxxxXXXXXXXXXXXXXXe9H+++++++++++++++++""""o??AK7---
1838,6.426,Nsync-grv=    661955 Nsync-hyd=    251718  :*****************************************ttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXX#eEc99999HHH[[yy+++o?A0011TF
1839,1.006,Nsync-grv=     51421 Nsync-hyd=      6857  ::::rrDe******************************************ttttttttttttttxxxxxxxxXXXXXXXXXXXXD9Hy+++++++++++++++++""""o?AAK7-----
1840,9.417,Nsync-grv=   1344950 Nsync-hyd=    439084  r***********************************************tttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXeeEC999999HH[[yy++"?A00111T
1841,0.915,Nsync-grv=     51401 Nsync-hyd=      6842  :::::rDE******************************************************tttttttttttxxxXXXXXXXXXD9Hy+++++++++++++++++l""""o?AAK7---
1842,6.432,Nsync-grv=    661966 Nsync-hyd=    251515  :********************************************ttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXeeEC99999HH[[yy+++??A0011TF
1843,1.041,Nsync-grv=     51421 Nsync-hyd=      6824  :::::rDe*******************************************ttttttttttttttxxxxxxXXXXXXXXXXXXX9Hy++++++++++++++++++++l"""o??A0kF--
1844,8.579,Nsync-grv=   1016107 Nsync-hyd=    438718  r*******************************************tttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXeeeEC999999HHH[yy++l??AA00011TF
1845,0.989,Nsync-grv=     51307 Nsync-hyd=      6809  :::::rD***********************************************ttttttttttttttxxxxxxXXXXXXXXXXXXXJ9y+++++++++++++++++""""o?AAK7---
1846,5.908,Nsync-grv=    661931 Nsync-hyd=    251313  :*******************************************************ttttttttttttttxxxxxxXXXXXXXXXXXDeEccC99999HHH[[[yy+++"??AI0011T7
1847,0.994,Nsync-grv=     51375 Nsync-hyd=      6817  :::::rD*********************************************ttttttttttttttxxxxxxxXXXXXXXXXXXXXJ9y++++++++++++++++++""""o???)KF--
1848,8.900,Nsync-grv=   1130523 Nsync-hyd=    438540  r*******************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXeeEcC999999HHH[yyy++?A001117
1849,0.985,Nsync-grv=     51333 Nsync-hyd=      6797  ::::rrD***********************************************ttttttttttttttxxxxxxxxxxXXXXXXXXe9[+++++++++++++++++""""o???AK7---
1850,6.873,Nsync-grv=    661706 Nsync-hyd=    251052  :****************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXeecJ9999HHH[yy+++?AA0k1TF
1851,1.100,Nsync-grv=     51270 Nsync-hyd=      6775  :::::rE***********************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXE9[++++++++++++++++"""o??A0T--
1852,8.974,Nsync-grv=   1016183 Nsync-hyd=    438208  r***************************************ttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeeEcC999999HH[[yyy++?AA0011T7
1853,1.008,Nsync-grv=     51171 Nsync-hyd=      6761  ::::rrd***************************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXX9H++++++++++++++++++""""o?A)KF---
1854,5.896,Nsync-grv=    661547 Nsync-hyd=    250846  :****************************************************ttttttttttttttttxxxxxxxxXXXXXXXXXXXXXeeEcC999999HH[[yy+++"?AA0011TF
1855,1.046,Nsync-grv=     51103 Nsync-hyd=      6750  ::::rDe**************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXJ9y+++++++++++++++++"""o??AIkF--
1856,10.593,Nsync-grv=   1600000 Nsync-hyd=    438045  r********************************************ttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXeeEC999999HH[yy+"?A0001TT
1857,1.056,Nsync-grv=     51096 Nsync-hyd=      6747  ::::rDE***********************************ttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXJ9y++++++++++++++++++""""o??A)KF--
1858,5.797,Nsync-grv=    661351 Nsync-hyd=    250576  :************************************************ttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXBeEcC99999HHH[yy+++"??I0011TF
1859,1.035,Nsync-grv=     51080 Nsync-hyd=      6742  ::::rDE***************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXE9y+++++++++++++++++""""o?AAKF--
1860,8.805,Nsync-grv=   1016167 Nsync-hyd=    437716  r***************************************ttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeeEcC999999HHH[yy++o?A0011T7
1861,1.028,Nsync-grv=     51048 Nsync-hyd=      6746  ::::rDe*************************************tttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXE9y++++++++++++++++l"""o??AIKF--
1862,6.649,Nsync-grv=    661184 Nsync-hyd=    250336  :*************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXeEcC99999HH[[yy+++?A0011TF
1863,1.011,Nsync-grv=     51029 Nsync-hyd=      6744  :::::rDE*******************************************ttttttttttttttxxxxxxxXXXXXXXXXXXXXe9[++++++++++++++++++"""""o?AAK1---
1864,8.822,Nsync-grv=   1130867 Nsync-hyd=    437536  r***************************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeeEC999999HH[[[yyy++?AA0011TT
1865,1.032,Nsync-grv=     50992 Nsync-hyd=      6701  ::::rrd*************************************ttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXe9y+++++++++++++++""""o??)KF---
1866,6.723,Nsync-grv=    660848 Nsync-hyd=    249962  :*********************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXeeEC9999HHH[[yy+++o?A0011TF
1867,1.156,Nsync-grv=     50930 Nsync-hyd=      6698  :::rrd*****************************ttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXX9H++++++++++++++++l"""o?A)KF--
1868,8.885,Nsync-grv=   1016111 Nsync-hyd=    437192  r*************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeeEcC999999HH[[yyy+"?AA0011T7
1869,1.003,Nsync-grv=     50890 Nsync-hyd=      6702  ::::rDe****************************************ttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXJ9y++++++++++++++++l"""o???)KF---
1870,6.182,Nsync-grv=    660509 Nsync-hyd=    249615  :*******************************************tttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeeEcC99999HH[[[yy+++??A0011TF
1871,1.143,Nsync-grv=     50827 Nsync-hyd=      6691  ::::rd************************************ttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXCHy+++++++++++++++++""""o?A07--
1872,9.316,Nsync-grv=   1345722 Nsync-hyd=    437036  r*********************************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXeeEC999999HH[[yy++"?A0011T7
1873,1.134,Nsync-grv=     50679 Nsync-hyd=      6665  ::::rD*****************************tttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXe9[+++++++++++++++"""oo?AA0T--
1874,6.235,Nsync-grv=    660038 Nsync-hyd=    249191  :********************************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXeeEcJ9999HHH[yyy++l??A0011TF
1875,1.298,Nsync-grv=     50567 Nsync-hyd=      6646  :::rrE************************tttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXEHy++++++++++++++l"""oo??A0T---
